,pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
3550,ANSL_60288,2014-10-20 00:00:00,2016-11-09 19:16:00,0.0,Chocolate,0.74,19.23,0,7,1.0,2
3551,ANSL_71683,2016-10-08 00:00:00,2018-11-01 12:44:00,1.0,Red,0.54,20.32,0,7,0.0,2
3552,ANSL_61205,2017-06-02 00:00:00,2017-10-02 07:44:00,1.0,Orange Tabby,0.02,49.28,7,1,0.0,1
3553,ANSL_72126,2018-01-22 00:00:00,2018-04-17 18:29:00,0.0,Brown Tabby,0.04,35.11,0,1,1.0,1
3554,ANSL_54876,2016-06-16 00:00:00,2018-07-10 17:27:00,1.0,Brown Brindle,0.73,22.64,0,1,0.0,2
3555,ANSL_62048,2017-01-06 00:00:00,2017-07-01 18:17:00,0.0,Tricolor,0.34,25.95,0,1,1.0,2
3556,ANSL_59373,2013-07-06 00:00:00,2017-08-26 18:47:00,1.0,Yellow,0.8,44.83,0,7,0.0,2
3558,ANSL_55883,2013-05-31 00:00:00,2018-01-22 18:57:00,1.0,Black,0.12,16.9,0,7,0.0,2
3559,ANSL_73453,2018-07-19 00:00:00,2018-12-12 17:27:00,1.0,Black,0.66,38.68,0,1,0.0,1
3560,ANSL_69108,2017-01-29 00:00:00,2018-03-19 14:36:00,2.0,Black,0.25,7.64,0,7,0.0,2
3561,ANSL_74191,2016-06-25 00:00:00,2017-03-19 19:39:00,0.0,Brown Tabby,0.96,18.99,16,9,1.0,1
3562,ANSL_71643,2015-05-29 00:00:00,2018-06-19 18:06:00,2.0,Red,0.27,35.91,0,7,0.0,2
3563,ANSL_52061,2018-08-02 00:00:00,2018-11-08 17:56:00,0.0,Tortie,0.32,35.43,0,1,1.0,1
3564,ANSL_54907,2015-10-29 00:00:00,2017-01-06 15:11:00,0.0,Brown,0.54,46.7,12,1,1.0,2
3565,ANSL_67696,2016-02-16 00:00:00,2017-03-12 18:45:00,1.0,Sable,0.02,25.23,0,1,0.0,2
3566,ANSL_55332,2018-07-02 00:00:00,2019-03-24 16:07:00,0.0,Brown,0.04,39.85,13,9,1.0,2
3567,ANSL_64653,2015-08-03 00:00:00,2017-03-03 17:23:00,1.0,White,0.28,25.64,0,1,0.0,2
3568,ANSL_75437,2019-01-12 00:00:00,2019-04-09 13:33:00,0.0,White,0.85,9.64,0,1,1.0,1
3569,ANSL_56889,2016-04-25 00:00:00,2017-02-26 13:29:00,2.0,Black,0.84,42.51,13,9,1.0,2
3570,ANSL_61434,2015-08-16 00:00:00,2016-09-25 15:42:00,2.0,Brown Tabby,0.79,11.52,13,9,1.0,1
3571,ANSL_75147,2017-07-24 00:00:00,2018-08-31 16:50:00,0.0,Blue,0.22,41.56,0,1,1.0,1
3572,ANSL_60886,2017-11-17 00:00:00,2017-12-22 13:13:00,2.0,Orange Tabby,0.61,21.23,13,9,1.0,1
3573,ANSL_60857,2016-02-29 00:00:00,2017-03-23 13:07:00,2.0,Brown Tabby,0.95,16.09,13,9,1.0,1
3574,ANSL_74361,2018-01-15 00:00:00,2018-02-20 18:36:00,,Black,0.03,24.26,13,9,2.0,1
3575,ANSL_58480,2017-02-14 00:00:00,2017-05-26 08:25:00,1.0,Orange Tabby,0.23,24.5,7,1,0.0,1
3576,ANSL_54942,2009-01-11 00:00:00,2016-11-07 17:49:00,1.0,Sable,0.98,37.7,18,4,0.0,2
3577,ANSL_53033,2016-12-12 00:00:00,2017-03-22 18:03:00,1.0,Orange Tabby,0.3,13.01,7,1,0.0,1
3578,ANSL_70247,2016-10-11 00:00:00,2017-11-01 09:00:00,2.0,White,0.77,17.58,16,9,1.0,1
3579,ANSL_64634,2018-02-02 00:00:00,2018-12-24 18:23:00,2.0,White,0.62,17.72,0,7,1.0,2
3580,ANSL_55237,2016-03-12 00:00:00,2016-10-23 14:23:00,0.0,White,0.29,12.21,0,7,1.0,2
3581,ANSL_70418,2018-06-27 00:00:00,2018-07-20 18:47:00,,Orange Tabby,0.9,44.62,13,9,2.0,1
3582,ANSL_50537,2017-09-15 00:00:00,2018-04-09 12:00:00,0.0,Black,0.91,5.77,0,7,1.0,1
3583,ANSL_61945,2016-08-02 00:00:00,2016-10-06 09:42:00,2.0,Orange Tabby,0.17,49.77,18,4,1.0,1
3584,ANSL_62058,2017-01-01 00:00:00,2018-01-23 08:21:00,,Brown,0.22,44.97,15,4,2.0,4
3585,ANSL_59870,2013-02-07 00:00:00,2017-02-28 18:55:00,1.0,White,0.8,34.4,0,7,0.0,2
3586,ANSL_65703,2014-10-27 00:00:00,2017-11-18 17:02:00,2.0,Black,0.41,11.63,0,7,1.0,2
3587,ANSL_72924,2011-12-12 00:00:00,2018-07-11 11:28:00,1.0,Chocolate,0.23,16.06,0,7,0.0,2
3588,ANSL_75702,2018-12-24 00:00:00,2019-04-15 18:51:00,2.0,Calico,0.21,16.58,0,1,1.0,1
3589,ANSL_69223,2017-04-19 00:00:00,2017-07-20 14:49:00,0.0,Black,0.74,49.38,0,1,1.0,1
3590,ANSL_56756,2014-07-24 00:00:00,2017-05-14 17:58:00,1.0,White,0.61,36.03,0,1,0.0,2
3591,ANSL_59086,2017-10-10 00:00:00,2018-11-03 16:40:00,2.0,Brown Tabby,0.77,9.17,17,9,1.0,1
3592,ANSL_59599,2016-03-04 00:00:00,2017-04-05 12:59:00,0.0,Brown Tabby,0.41,36.66,0,1,1.0,1
3593,ANSL_59998,2012-02-06 00:00:00,2017-03-05 00:00:00,0.0,White,0.35,32.59,13,9,1.0,2
3594,ANSL_63838,2010-02-17 00:00:00,2016-10-01 14:36:00,0.0,Brown,0.27,17.23,0,7,1.0,2
3595,ANSL_51172,2014-08-24 00:00:00,2018-09-28 22:39:00,1.0,Brown Tabby,0.74,14.19,0,1,0.0,1
3596,ANSL_64419,2016-08-16 00:00:00,2016-09-16 12:56:00,,Black,0.73,31.47,13,9,2.0,1
3598,ANSL_57196,2016-10-14 00:00:00,2017-02-10 07:49:00,1.0,Brown Tabby,0.99,6.89,7,1,0.0,1
3599,ANSL_61400,2012-01-16 00:00:00,2017-08-12 18:35:00,0.0,Gray,0.59,41.17,0,1,1.0,1
3600,ANSL_58031,2017-10-30 00:00:00,2018-11-20 17:05:00,1.0,Brown,0.5,20.84,0,1,0.0,2
3601,ANSL_64367,2016-05-13 00:00:00,2018-09-29 17:22:00,0.0,Cream Tabby,0.71,39.13,0,1,1.0,1
3602,ANSL_55323,2015-06-13 00:00:00,2016-08-19 12:19:00,0.0,Black,0.07,6.3,0,1,1.0,2
3603,ANSL_76250,2016-06-20 00:00:00,2019-04-28 18:42:00,2.0,Brown,0.27,48.33,0,7,0.0,2
3604,ANSL_61455,2010-04-20 00:00:00,2017-05-11 12:34:00,1.0,Brown Brindle,0.18,27.89,0,7,0.0,2
3605,ANSL_54132,2018-05-02 00:00:00,2018-09-22 18:29:00,2.0,White,0.76,25.93,18,4,0.0,1
3606,ANSL_72112,2010-02-16 00:00:00,2019-03-23 14:51:00,2.0,Black,0.43,33.61,13,9,0.0,2
3608,ANSL_76171,2017-03-23 00:00:00,2019-04-27 13:18:00,1.0,Black,0.78,41.71,0,7,0.0,2
3609,ANSL_76302,2018-12-30 00:00:00,2019-04-30 13:22:00,0.0,Blue,0.32,18.37,7,1,1.0,1
3610,ANSL_65905,2017-11-22 00:00:00,2018-01-23 15:58:00,2.0,Black,0.36,30.27,13,9,1.0,1
3611,ANSL_72633,2018-08-01 00:00:00,2018-11-03 22:13:00,0.0,Brown Tabby,0.52,42.05,0,1,1.0,1
3612,ANSL_60918,2012-01-10 00:00:00,2016-11-25 15:43:00,1.0,Blue,0.45,15.36,18,4,0.0,2
3613,ANSL_54888,2017-01-02 00:00:00,2018-01-29 00:00:00,0.0,Tan,0.08,25.63,13,9,1.0,2
3614,ANSL_63090,2017-08-05 00:00:00,2017-11-02 17:37:00,0.0,Black,0.18,14.66,0,1,1.0,2
3615,ANSL_51351,2015-11-20 00:00:00,2017-09-15 16:35:00,0.0,Tan,0.77,12.08,0,1,1.0,2
3616,ANSL_53083,2013-06-21 00:00:00,2016-08-27 09:00:00,0.0,Blue Tabby,0.31,41.46,16,9,1.0,1
3617,ANSL_53355,2016-07-05 00:00:00,2016-09-30 18:14:00,0.0,Brown,0.48,32.53,0,1,1.0,2
3618,ANSL_65978,2016-08-22 00:00:00,2017-09-28 18:24:00,1.0,Tan,0.21,9.22,0,1,0.0,2
3619,ANSL_62037,2018-09-14 00:00:00,2019-01-09 13:15:00,1.0,Orange Tabby,0.46,42.48,0,1,0.0,1
3620,ANSL_61880,2018-08-04 00:00:00,2018-11-10 18:49:00,1.0,Brown Tabby,0.12,20.65,0,1,0.0,1
3621,ANSL_65297,2013-09-27 00:00:00,2018-05-07 00:00:00,0.0,White,0.44,20.4,0,1,1.0,2
3622,ANSL_70033,2017-01-19 00:00:00,2017-07-14 19:44:00,1.0,Buff,0.83,14.39,0,1,0.0,2
3623,ANSL_56452,2018-01-29 00:00:00,2018-04-22 15:29:00,2.0,Black,0.74,16.69,13,9,0.0,2
3624,ANSL_58643,2015-03-20 00:00:00,2018-04-25 11:55:00,1.0,Tan,0.87,37.48,0,1,0.0,2
3625,ANSL_74916,2016-11-23 00:00:00,2018-12-25 14:14:00,1.0,Tan,0.81,26.86,13,9,0.0,2
3626,ANSL_61573,2018-01-09 00:00:00,2018-02-05 14:56:00,,Black,0.9,5.91,13,9,2.0,1
3627,ANSL_51066,2018-11-21 00:00:00,2019-01-12 13:54:00,2.0,Tortie,0.32,6.48,13,9,1.0,1
3628,ANSL_52578,2014-02-12 00:00:00,2018-03-09 17:44:00,1.0,Sable,0.66,43.25,0,1,0.0,2
3629,ANSL_55700,2017-08-31 00:00:00,2017-12-04 19:26:00,1.0,Black,0.59,31.68,0,1,0.0,2
3630,ANSL_71188,2015-08-12 00:00:00,2017-09-03 13:04:00,1.0,Brown,0.4,28.75,0,7,0.0,2
3631,ANSL_73102,2016-04-16 00:00:00,2018-05-08 13:18:00,2.0,White,0.56,28.36,0,1,0.0,2
3632,ANSL_64867,2012-08-30 00:00:00,2017-01-01 12:21:00,1.0,White,0.42,14.06,13,9,0.0,2
3633,ANSL_76265,2015-02-21 00:00:00,2019-04-29 11:26:00,1.0,White,0.75,21.12,0,7,0.0,2
3634,ANSL_65980,2003-08-31 00:00:00,2017-10-12 19:16:00,0.0,White,0.22,23.88,0,1,1.0,1
3635,ANSL_55367,2016-07-22 00:00:00,2016-12-28 17:00:00,0.0,Black,0.74,20.7,0,1,1.0,1
3636,ANSL_67834,2017-03-04 00:00:00,2017-09-19 22:32:00,0.0,Red,0.24,25.93,0,1,1.0,2
3637,ANSL_63983,2016-07-13 00:00:00,2016-10-31 14:09:00,2.0,Orange Tabby,0.55,8.37,13,9,0.0,1
3638,ANSL_74793,2016-06-26 00:00:00,2017-10-26 11:34:00,0.0,Black,0.48,18.39,0,7,1.0,1
3639,ANSL_76666,2018-06-11 00:00:00,2019-05-08 17:25:00,0.0,White,0.4,33.81,0,1,1.0,2
3640,ANSL_74668,2014-12-12 00:00:00,2017-01-17 11:44:00,0.0,Black,0.84,41.97,13,9,1.0,2
3641,ANSL_61545,2016-08-31 00:00:00,2018-09-25 11:39:00,1.0,Brown Tabby,0.99,42.03,17,9,0.0,1
3642,ANSL_72339,2009-08-20 00:00:00,2016-11-27 19:02:00,0.0,Blue,0.98,36.06,0,1,1.0,2
3643,ANSL_68152,2016-01-07 00:00:00,2017-01-29 19:00:00,0.0,White,0.56,9.62,0,1,1.0,2
3644,ANSL_61033,2016-12-19 00:00:00,2018-03-09 14:22:00,1.0,Black,0.31,48.96,0,1,0.0,1
3645,ANSL_62086,2014-09-22 00:00:00,2016-10-24 15:51:00,2.0,Black,0.57,35.64,13,9,1.0,2
3646,ANSL_61675,2016-09-12 00:00:00,2016-10-10 12:23:00,,Tortie,0.6,31.86,13,9,2.0,1
3647,ANSL_51084,2017-04-18 00:00:00,2018-05-15 11:40:00,0.0,Tan,0.77,8.31,0,1,1.0,2
3648,ANSL_61546,2018-06-30 00:00:00,2018-09-24 17:11:00,0.0,Torbie,0.53,7.79,0,1,1.0,1
3649,ANSL_53120,2014-08-28 00:00:00,2016-09-24 13:13:00,0.0,Brown Brindle,0.63,19.53,0,1,1.0,2
3650,ANSL_52644,2017-07-06 00:00:00,2017-08-18 16:17:00,,White,0.35,17.62,13,9,2.0,1
3651,ANSL_56399,2008-01-29 00:00:00,2018-02-23 00:00:00,1.0,Brown Tabby,0.65,6.47,13,9,0.0,1
3652,ANSL_60086,2010-08-24 00:00:00,2016-12-21 18:09:00,1.0,Black,0.02,38.14,0,7,0.0,2
3653,ANSL_74083,2017-08-25 00:00:00,2018-09-15 14:58:00,2.0,Brown,0.86,19.46,13,9,1.0,2
3654,ANSL_73501,2018-07-27 00:00:00,2018-11-14 12:29:00,1.0,Black,0.51,23.09,0,1,0.0,1
3655,ANSL_61872,2016-12-22 00:00:00,2019-01-13 15:03:00,2.0,Black,0.66,23.54,13,9,1.0,2
3656,ANSL_54427,2017-03-02 00:00:00,2017-09-08 17:25:00,1.0,Black,0.02,16.84,0,1,0.0,2
3657,ANSL_66282,2018-07-03 00:00:00,2018-10-11 16:40:00,1.0,Black,0.87,35.27,7,1,0.0,1
3658,ANSL_57622,2007-04-21 00:00:00,2017-05-28 14:02:00,1.0,Tan,0.79,49.46,0,1,0.0,2
3659,ANSL_59582,2014-05-24 00:00:00,2018-02-28 16:11:00,0.0,Fawn,0.44,47.83,0,7,1.0,2
3660,ANSL_74346,2009-10-16 00:00:00,2017-03-05 00:00:00,0.0,White,0.78,41.7,13,9,1.0,2
3662,ANSL_72736,2017-11-14 00:00:00,2018-02-08 18:18:00,1.0,Black,0.89,29.06,0,1,0.0,2
3663,ANSL_54884,2018-07-20 00:00:00,2018-09-01 14:51:00,2.0,Brown Tabby,0.84,18.7,13,9,0.0,1
3664,ANSL_53911,2016-05-03 00:00:00,2018-09-07 14:44:00,0.0,Black,0.05,39.79,0,1,1.0,2
3665,ANSL_74493,2013-09-11 00:00:00,2016-10-06 11:40:00,1.0,Red,0.63,21.14,13,9,0.0,2
3666,ANSL_50162,2014-10-01 00:00:00,2017-11-17 18:22:00,1.0,White,0.92,41.22,13,9,0.0,1
3667,ANSL_66440,2014-03-12 00:00:00,2017-04-03 14:24:00,0.0,Blue,0.49,6.76,0,7,1.0,2
3668,ANSL_72611,2017-08-25 00:00:00,2018-09-19 18:29:00,0.0,Blue Tabby,0.58,31.87,17,9,1.0,1
3669,ANSL_64586,2016-05-03 00:00:00,2016-07-26 14:32:00,2.0,Tan,0.65,43.16,13,9,1.0,2
3670,ANSL_52737,2016-02-12 00:00:00,2017-03-13 13:30:00,2.0,Tortie,0.1,15.88,13,9,1.0,1
3671,ANSL_62181,2016-09-21 00:00:00,2016-10-16 18:58:00,,Black,0.65,15.52,13,9,2.0,1
3672,ANSL_67078,2006-09-04 00:00:00,2016-09-26 11:07:00,1.0,Brown,0.34,12.8,0,7,0.0,2
3673,ANSL_64207,2005-06-05 00:00:00,2017-11-22 14:31:00,1.0,Blue,0.65,31.45,13,9,0.0,1
3674,ANSL_64370,2015-08-26 00:00:00,2017-09-21 14:16:00,1.0,Black,0.67,6.31,0,1,0.0,2
3675,ANSL_76222,2019-01-26 00:00:00,2019-04-28 12:46:00,0.0,Brown,0.37,31.22,13,9,1.0,2
3676,ANSL_51857,2016-10-23 00:00:00,2018-11-14 08:47:00,,Black,0.93,28.56,15,4,2.0,4
3677,ANSL_69714,2015-08-26 00:00:00,2017-01-19 18:01:00,1.0,White,0.57,44.36,0,7,0.0,2
3678,ANSL_54638,2013-08-10 00:00:00,2017-06-01 18:11:00,1.0,Blue,0.19,41.74,0,1,0.0,2
3679,ANSL_62567,2018-04-13 00:00:00,2019-03-20 15:37:00,1.0,Tan,0.89,27.69,0,1,0.0,2
3680,ANSL_67126,2015-11-12 00:00:00,2016-09-13 17:58:00,1.0,Black,0.4,13.68,0,7,0.0,2
3681,ANSL_76002,2016-01-28 00:00:00,2019-04-23 15:55:00,1.0,Black,0.46,36.32,0,1,0.0,2
3682,ANSL_62932,2016-06-29 00:00:00,2016-11-20 09:00:00,2.0,Orange Tabby,0.09,17.51,16,9,0.0,1
3683,ANSL_61547,2013-03-23 00:00:00,2018-04-26 18:37:00,0.0,Brown Brindle,0.76,5.48,0,7,1.0,2
3684,ANSL_71532,2010-12-13 00:00:00,2019-01-03 14:50:00,2.0,Black,0.99,10.48,13,9,1.0,2
3686,ANSL_68836,2018-09-02 00:00:00,2018-12-08 17:23:00,0.0,Black,0.24,12.13,0,1,1.0,2
3687,ANSL_56256,2017-03-09 00:00:00,2018-03-31 18:13:00,1.0,Tan,0.98,29.42,0,1,0.0,2
3688,ANSL_56157,2006-10-21 00:00:00,2019-03-18 15:58:00,1.0,Brown,0.62,26.89,0,7,0.0,2
3689,ANSL_69073,2016-12-03 00:00:00,2017-11-03 15:06:00,1.0,Blue,0.66,43.9,0,1,0.0,2
3690,ANSL_70956,2013-03-25 00:00:00,2016-07-29 16:11:00,0.0,Brown,0.61,44.52,15,4,1.0,2
3691,ANSL_53127,2006-02-25 00:00:00,2017-12-01 15:09:00,1.0,White,0.22,38.89,0,7,0.0,2
3692,ANSL_73785,2016-10-23 00:00:00,2017-11-14 16:21:00,2.0,Brown,0.29,23.76,0,7,0.0,2
3693,ANSL_68653,2016-02-06 00:00:00,2017-04-25 14:03:00,0.0,Black,0.84,35.91,0,1,1.0,2
3694,ANSL_71770,2018-08-17 00:00:00,2019-03-11 19:22:00,2.0,Orange Tabby,0.57,42.33,17,9,1.0,1
3695,ANSL_61517,2017-08-10 00:00:00,2017-09-26 11:03:00,2.0,Tortie,0.47,42.78,13,9,1.0,1
3697,ANSL_68672,2015-03-12 00:00:00,2017-04-12 18:12:00,1.0,White,0.6,10.9,0,1,0.0,2
3698,ANSL_73407,2013-11-29 00:00:00,2016-12-21 11:08:00,0.0,Red,0.71,20.28,0,7,1.0,2
3699,ANSL_62988,2018-09-09 00:00:00,2018-10-07 17:39:00,2.0,Black,0.85,16.61,13,9,0.0,1
3701,ANSL_74683,2018-11-19 00:00:00,2018-12-16 14:00:00,2.0,Calico,0.49,44.06,13,9,1.0,1
3702,ANSL_73117,2016-09-09 00:00:00,2018-10-04 18:23:00,1.0,Brown Tabby,0.92,27.27,17,9,0.0,1
3703,ANSL_76749,2005-07-03 00:00:00,2019-05-08 17:51:00,0.0,Brown Tabby,0.11,6.67,0,1,1.0,1
3704,ANSL_69648,2015-01-10 00:00:00,2016-07-22 14:27:00,0.0,Brown,0.72,36.0,0,7,1.0,2
3705,ANSL_70441,2015-03-09 00:00:00,2018-01-01 18:22:00,1.0,Black,0.69,11.29,0,7,0.0,2
3706,ANSL_67993,2012-06-19 00:00:00,2018-07-10 10:33:00,0.0,Chocolate,0.27,5.32,0,7,1.0,2
3707,ANSL_72818,2017-09-14 00:00:00,2018-08-21 16:46:00,1.0,Brown,0.54,40.94,0,1,0.0,2
3708,ANSL_59955,2017-01-22 00:00:00,2017-04-30 18:59:00,1.0,White,0.69,21.2,0,1,0.0,2
3709,ANSL_76535,2018-04-10 00:00:00,2019-05-05 14:09:00,0.0,Tan,0.8,5.16,13,9,1.0,2
3710,ANSL_65654,2017-12-15 00:00:00,2019-02-27 10:58:00,1.0,Black,0.66,47.41,13,9,0.0,2
3711,ANSL_50104,2009-07-05 00:00:00,2017-07-30 18:19:00,2.0,Black,1.0,6.11,9,2,1.0,2
3712,ANSL_74399,2017-04-15 00:00:00,2018-02-14 15:06:00,0.0,Brown,0.14,11.56,13,9,1.0,2
3713,ANSL_52197,2016-11-11 00:00:00,2016-12-06 13:26:00,2.0,Blue,0.11,47.48,13,9,0.0,1
3714,ANSL_62114,2017-01-01 00:00:00,2017-12-16 11:44:00,1.0,Black,0.88,29.3,0,1,0.0,1
3715,ANSL_52809,2016-10-26 00:00:00,2017-11-17 09:00:00,0.0,Black,0.61,32.24,16,9,1.0,1
3716,ANSL_56214,2008-01-29 00:00:00,2018-04-02 11:41:00,1.0,Brown,0.15,8.69,13,9,0.0,2
3717,ANSL_55428,2016-11-07 00:00:00,2019-02-22 14:01:00,1.0,Brown,0.41,43.18,7,1,0.0,2
3718,ANSL_51207,2017-01-23 00:00:00,2017-04-29 18:34:00,0.0,Tortie,0.2,48.58,0,1,1.0,1
3719,ANSL_64951,2015-01-25 00:00:00,2017-04-23 09:03:00,0.0,Brown,0.01,45.03,7,1,1.0,2
3720,ANSL_61130,2018-08-10 00:00:00,2018-10-24 17:59:00,2.0,Blue Tabby,0.0,25.5,13,9,0.0,1
3721,ANSL_60988,2018-07-24 00:00:00,2018-11-04 17:53:00,1.0,Black,0.22,12.61,0,1,0.0,1
3722,ANSL_66969,2016-06-25 00:00:00,2018-07-20 15:03:00,0.0,Cream,0.19,17.27,13,9,1.0,2
3723,ANSL_71452,2016-05-01 00:00:00,2017-05-22 17:17:00,2.0,Brown Brindle,0.11,39.54,0,7,1.0,2
3724,ANSL_70677,2015-03-23 00:00:00,2017-04-26 15:01:00,0.0,White,0.69,18.23,0,1,1.0,2
3725,ANSL_65868,2008-11-08 00:00:00,2017-08-21 17:36:00,0.0,Brown,0.67,19.64,0,7,1.0,2
3726,ANSL_52700,2017-12-23 00:00:00,2018-04-13 18:07:00,2.0,Brown Brindle,0.87,43.63,0,7,1.0,2
3727,ANSL_66248,2017-01-01 00:00:00,2019-01-26 12:04:00,2.0,Black,0.41,37.54,13,9,1.0,2
3728,ANSL_69414,2008-01-23 00:00:00,2018-07-10 14:09:00,1.0,Brown,0.38,30.41,0,7,0.0,2
3729,ANSL_50679,2016-05-02 00:00:00,2016-11-10 14:33:00,2.0,Blue,0.86,26.75,13,9,1.0,2
3730,ANSL_74041,2010-09-14 00:00:00,2017-10-06 11:08:00,0.0,Tortie,0.18,11.48,0,7,1.0,1
3731,ANSL_62949,2017-10-03 00:00:00,2018-11-01 18:10:00,,Red,0.67,34.78,7,1,2.0,0
3732,ANSL_63805,2017-05-10 00:00:00,2017-09-04 17:25:00,0.0,Chocolate,0.43,41.4,0,1,1.0,2
3733,ANSL_64680,2014-08-24 00:00:00,2018-09-19 15:05:00,1.0,Blue,0.26,15.59,13,9,0.0,2
3734,ANSL_74864,2017-04-26 00:00:00,2017-11-08 14:31:00,2.0,Black,0.1,10.37,13,9,1.0,2
3735,ANSL_51699,2013-12-16 00:00:00,2017-10-28 17:52:00,1.0,Red,0.61,44.14,13,9,0.0,2
3736,ANSL_76371,2017-04-05 00:00:00,2019-05-01 16:18:00,2.0,Brown Tabby,0.76,33.59,17,9,0.0,1
3737,ANSL_76620,2017-04-12 00:00:00,2019-05-07 16:23:00,0.0,Brown,0.51,20.71,0,1,1.0,2
3738,ANSL_66631,2016-01-27 00:00:00,2019-01-29 14:40:00,1.0,Blue,0.82,48.31,18,4,0.0,1
3739,ANSL_54287,2016-07-15 00:00:00,2016-09-27 12:14:00,2.0,Orange Tabby,0.02,15.51,18,4,0.0,1
3740,ANSL_66837,2014-08-31 00:00:00,2018-06-05 15:07:00,1.0,White,0.31,6.74,0,7,0.0,2
3741,ANSL_50168,2016-06-12 00:00:00,2017-07-03 15:02:00,,Brown,0.87,35.91,15,4,2.0,4
3742,ANSL_56484,2017-08-06 00:00:00,2017-12-21 15:55:00,1.0,Brown Tabby,0.15,34.38,0,1,0.0,1
3743,ANSL_53921,2018-05-29 00:00:00,2018-10-04 13:04:00,2.0,Blue Tabby,0.89,17.96,13,9,0.0,1
3744,ANSL_51328,2016-08-20 00:00:00,2017-09-10 17:55:00,,Brown,0.32,42.42,18,4,2.0,0
3745,ANSL_66882,2015-02-06 00:00:00,2018-03-10 17:57:00,0.0,Orange Tabby,0.02,31.12,0,1,1.0,1
3746,ANSL_59823,2017-12-13 00:00:00,2018-04-18 18:30:00,0.0,Black,0.47,34.62,0,1,1.0,2
3747,ANSL_68543,2013-01-20 00:00:00,2017-02-21 00:00:00,0.0,Blue,0.22,19.49,13,9,1.0,1
3748,ANSL_75472,2017-03-14 00:00:00,2019-04-10 11:55:00,1.0,Blue,0.71,6.42,0,7,0.0,1
3749,ANSL_59224,2018-09-14 00:00:00,2018-10-27 17:34:00,2.0,Black,0.68,15.64,13,9,0.0,1
3750,ANSL_63015,2017-11-23 00:00:00,2018-05-13 14:15:00,0.0,Black,0.16,8.2,0,1,1.0,2
3751,ANSL_68862,2016-04-18 00:00:00,2018-05-10 09:00:00,1.0,Orange Tabby,0.67,8.45,16,9,0.0,1
3752,ANSL_68597,2015-06-23 00:00:00,2019-01-31 11:35:00,1.0,Cream,0.96,48.94,0,1,0.0,2
3753,ANSL_66996,2016-01-10 00:00:00,2016-08-01 08:00:00,,Brown,0.87,21.52,15,4,2.0,4
3755,ANSL_54202,2016-11-20 00:00:00,2018-12-31 17:23:00,1.0,Brown Tabby,0.21,37.74,0,1,0.0,1
3756,ANSL_73425,2009-08-21 00:00:00,2017-03-10 17:27:00,1.0,White,0.71,49.99,0,7,0.0,2
3757,ANSL_55573,2016-12-29 00:00:00,2017-07-25 18:21:00,1.0,White,0.68,15.12,0,7,0.0,2
3758,ANSL_70097,2010-04-24 00:00:00,2017-05-17 00:00:00,0.0,Tricolor,0.76,11.67,13,9,1.0,2
3759,ANSL_71694,2016-03-05 00:00:00,2017-05-02 12:25:00,0.0,Black,0.73,28.23,0,1,1.0,2
3760,ANSL_64542,2018-10-16 00:00:00,2018-11-17 18:41:00,2.0,Black,0.48,8.06,13,9,0.0,1
3761,ANSL_57901,2012-07-08 00:00:00,2017-07-28 14:15:00,1.0,White,0.35,26.58,0,7,0.0,2
3762,ANSL_64948,2016-08-25 00:00:00,2017-10-02 19:10:00,1.0,White,0.97,27.49,0,1,0.0,2
3763,ANSL_69836,2017-08-04 00:00:00,2018-05-18 14:41:00,0.0,Brown Brindle,0.38,18.89,0,1,1.0,2
3764,ANSL_76662,2019-02-02 00:00:00,2019-05-08 16:14:00,0.0,White,0.42,6.07,0,1,1.0,2
3765,ANSL_52696,2015-05-14 00:00:00,2017-06-13 15:44:00,2.0,Black,0.5,35.77,0,7,0.0,2
3766,ANSL_60314,2017-04-23 00:00:00,2018-01-13 18:44:00,2.0,Sable,0.99,14.02,0,7,1.0,2
3767,ANSL_54796,2016-10-04 00:00:00,2016-12-10 12:05:00,2.0,Brown Tabby,0.84,41.92,18,4,1.0,1
3768,ANSL_74433,2017-07-25 00:00:00,2017-09-16 08:38:00,2.0,Blue Tabby,0.92,16.95,18,4,1.0,1
3769,ANSL_61024,2017-03-23 00:00:00,2018-04-17 16:30:00,0.0,Tan,0.15,8.62,13,9,1.0,2
3770,ANSL_54051,2011-10-17 00:00:00,2018-12-30 15:24:00,1.0,Brown,0.85,29.49,0,1,0.0,2
3771,ANSL_74946,2018-08-21 00:00:00,2018-11-11 11:49:00,0.0,White,0.27,22.72,7,1,1.0,2
3772,ANSL_57946,2004-05-05 00:00:00,2016-07-21 15:19:00,2.0,White,0.65,13.01,0,7,0.0,2
3773,ANSL_57846,2017-06-13 00:00:00,2018-09-21 14:49:00,2.0,Tan,0.13,16.07,0,7,0.0,2
3774,ANSL_55345,2018-06-03 00:00:00,2018-09-12 17:33:00,1.0,White,0.16,44.93,0,1,0.0,1
3775,ANSL_70968,2016-07-24 00:00:00,2018-08-24 17:10:00,1.0,Tan,0.18,14.99,0,1,0.0,2
3776,ANSL_50966,2016-03-06 00:00:00,2017-03-29 15:48:00,2.0,Tricolor,0.03,26.33,13,9,1.0,2
3777,ANSL_62471,2010-03-11 00:00:00,2016-07-22 09:57:00,1.0,Blue,0.13,34.41,0,7,0.0,1
